collective,num_nodes,num_gpus,size_bytes,algo,proto,nchannels,requested_algo,requested_proto,substituted,time_ip_us,busbw_ip,time_oop_us,busbw_oop,n_repeats,spread_pct,count,data_type,redop,algbw_ip,algbw_oop,errors_ip,errors_oop
all_reduce_perf,1,8,268435456,RING,LL,4,RING,LL,0,19.91,10.05,6.36,10.05,3,19.789050728277253,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,LL,8,RING,LL,0,23.27,20.0,6.41,19.84,3,33.003867640739145,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,LL,16,RING,LL,0,18.46,38.16,6.94,38.31,3,30.769230769230766,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,LL,24,RING,LL,0,21.35,57.52,7.68,57.15,3,17.470725995316144,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,LL,32,RING,LL,0,18.77,76.21,8.06,76.3,3,15.876398508257841,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,LL,40,RING,LL,0,19.89,94.23,8.66,94.19,3,41.37757667169432,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,LL,48,RING,LL,0,19.69,113.0,8.96,112.34,3,65.15997968511934,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,LL,56,RING,LL,0,14.55,129.78,9.76,129.49,3,47.49140893470791,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,1,RING,SIMPLE,0,21.72,11.76,6.33,11.7,3,18.324125230202583,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,2,RING,SIMPLE,0,10.98,23.44,5.88,23.42,3,68.48816029143897,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,4,RING,SIMPLE,0,18.11,46.23,6.15,46.29,3,23.302043070127006,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,8,RING,SIMPLE,0,16.77,91.96,6.37,91.98,3,27.25104353011329,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,16,RING,SIMPLE,0,17.81,180.17,6.75,180.26,3,52.891633913531734,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,24,RING,SIMPLE,0,16.95,258.78,7.49,258.89,3,62.772861356932175,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,32,RING,SIMPLE,0,21.5,325.78,8.03,325.31,3,6.790697674418608,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,40,RING,SIMPLE,0,20.93,365.8,8.51,365.39,3,24.844720496894425,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,48,RING,SIMPLE,0,19.54,379.88,9.05,379.99,3,11.514841351074718,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,56,RING,SIMPLE,0,20.85,388.63,9.58,388.61,3,46.139088729016784,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,RING,SIMPLE,56,,,0,25.08,389.91,9.69,388.63,3,47.84688995215312,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,1,TREE,LL,0,22.08,2.43,6.32,2.41,3,10.099637681159424,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,2,TREE,LL,0,22.47,4.61,6.13,4.57,3,20.338228749443704,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,4,TREE,LL,0,20.43,8.68,6.22,8.73,3,64.56191874694078,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,8,TREE,LL,0,20.66,16.8,6.04,16.72,3,6.679574056147139,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,16,TREE,LL,0,12.87,33.22,6.27,33.01,3,66.12276612276614,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,24,TREE,LL,0,20.85,49.07,6.41,48.95,3,67.38609112709833,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,32,TREE,LL,0,10.41,64.24,6.67,64.2,3,108.35734870317002,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,40,TREE,LL,0,15.75,79.61,7.04,79.41,3,54.158730158730165,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,48,TREE,LL,0,20.31,94.77,7.13,94.36,3,29.148202855736084,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,268435456,TREE,LL,56,TREE,LL,0,20.35,108.14,6.57,108.27,3,24.864864864864874,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,1,RING,LL,0,22.62,2.55,6.86,2.54,3,17.285587975243146,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,2,RING,LL,0,22.96,4.95,6.41,4.97,3,17.073170731707307,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,4,RING,LL,0,18.52,10.0,6.7,10.07,3,54.967602591792655,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,8,RING,LL,0,20.78,19.91,6.6,19.85,3,5.678537054860441,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,16,RING,LL,0,21.96,37.83,6.98,37.75,3,9.47176684881602,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,24,RING,LL,0,20.92,56.92,7.73,56.85,3,32.12237093690249,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,32,RING,LL,0,18.69,75.49,8.13,75.78,3,4.761904761904746,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,40,RING,LL,0,22.43,93.81,8.74,94.09,3,1.426660722246992,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,48,RING,LL,0,22.41,112.54,9.2,112.42,3,1.0709504685408389,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,LL,56,RING,LL,0,14.85,129.07,9.83,129.15,3,75.2861952861953,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,1,RING,SIMPLE,0,21.06,11.81,6.63,11.81,3,13.295346628679965,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,2,RING,SIMPLE,0,19.28,23.41,6.03,23.42,3,13.744813278008309,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,4,RING,SIMPLE,0,21.64,46.09,6.26,46.04,3,12.33826247689463,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,8,RING,SIMPLE,0,15.29,91.69,6.39,91.89,3,43.2962720732505,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,16,RING,SIMPLE,0,22.62,179.56,6.9,179.71,3,6.8081343943413035,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,24,RING,SIMPLE,0,21.9,259.23,7.48,260.55,3,47.57990867579909,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,32,RING,SIMPLE,0,19.57,330.03,8.08,332.27,3,31.221257026060297,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,40,RING,SIMPLE,0,24.02,369.98,8.42,372.78,3,42.58950874271441,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,48,RING,SIMPLE,0,20.71,383.58,9.12,384.93,3,11.298889425398357,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,56,RING,SIMPLE,0,22.52,393.76,9.71,395.3,3,51.99822380106573,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,RING,SIMPLE,56,,,0,14.18,394.47,9.66,396.26,3,44.85190409026799,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,1,TREE,LL,0,21.76,2.43,6.47,2.42,3,16.45220588235295,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,2,TREE,LL,0,23.96,4.6,7.13,4.55,3,14.065108514190323,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,4,TREE,LL,0,19.34,8.74,6.2,8.78,3,26.732161323681492,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,8,TREE,LL,0,19.12,16.85,6.07,16.85,3,77.4581589958159,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,16,TREE,LL,0,20.53,33.27,6.27,33.06,3,28.30004870920603,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,24,TREE,LL,0,13.3,49.2,6.63,49.29,3,45.63909774436092,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,32,TREE,LL,0,21.03,64.41,6.77,64.48,3,31.050879695672833,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,40,TREE,LL,0,22.53,79.67,7.09,79.77,3,8.921438082556582,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,48,TREE,LL,0,19.23,94.68,7.04,95.11,3,49.97399895995841,1024,float,sum,0.09,0.08,0,0
all_reduce_perf,1,8,536870912,TREE,LL,56,TREE,LL,0,20.51,108.92,6.69,109.18,3,30.570453437347638,1024,float,sum,0.09,0.08,0,0
